kabupaten,luas_panen,produktivitas,produksi,tahun,curah_hujan_rataan,curah_hujan_total,suhu_rataan,suhu_maksimum,suhu_minimum,kelembapan_rataan
palembang,4100.0,53.0,21729.0,2025,8.360520547945207,3051.59,26.496109589041097,28.19,24.73,89.05402739726027
prabumulih,193.0,44.79,862.0,2025,8.431095890410958,3077.35,26.490027397260274,27.94,24.67,87.62884931506849
pagar alam,3636.0,54.0,19633.0,2025,11.046657534246576,4032.03,23.522054794520546,25.33,21.83,88.73575342465753
lubuklinggau,1356.0,54.48,7390.0,2025,9.908438356164384,3616.58,25.092136986301366,26.71,23.29,87.03726027397259
nias,9899.33,35.47,35117.42,2018,7.972876712328767,2910.1,27.595726027397262,29.08,25.94,78.67819178082192
mandailing natal,20161.62,45.22,91162.61,2018,13.045917808219178,4761.76,23.71254794520548,25.34,21.4,90.78975342465753
tapanuli selatan,18714.63,52.3,97876.5,2018,13.20641095890411,4820.34,23.13572602739726,24.74,20.44,90.72923287671233
tapanuli tengah,12794.69,38.85,49706.39,2018,12.162027397260275,4439.14,22.682986301369866,24.49,20.44,89.21539726027397
tapanuli utara,26729.07,44.69,119456.09,2018,12.162027397260275,4439.14,22.682986301369866,24.49,20.44,89.21539726027397
toba,22196.55,59.43,131918.2,2018,9.411123287671233,3435.06,22.940547945205477,24.42,20.71,88.7773698630137
labuhanbatu,12366.68,46.35,57317.78,2018,11.072246575342465,4041.37,25.74232876712329,26.86,22.74,90.00238356164384
asahan,9678.49,57.38,55539.11,2018,6.499945205479452,2372.48,27.461698630136986,28.71,25.39,82.56764383561644
simalungun,34172.33,57.44,196297.25,2018,6.549534246575342,2390.58,25.837479452054794,27.41,23.83,85.64920547945205
dairi,5332.96,52.45,27968.79,2018,6.394739726027397,2334.08,22.25945205479452,24.61,19.59,89.83761643835618
karo,10430.56,56.15,58571.71,2018,6.442520547945206,2351.52,21.95032876712329,23.6,19.84,88.27830136986302
deli serdang,52978.85,58.24,308529.23,2018,4.2909863013698635,1566.21,25.830438356164386,27.73,23.67,84.46134246575342
langkat,26460.96,53.02,140285.48,2018,4.820958904109589,1759.65,25.27276712328767,27.6,23.19,85.7706301369863
nias selatan,11892.78,43.76,52037.91,2018,9.17572602739726,3349.14,27.95578082191781,29.37,26.31,77.86805479452055
humbang hasundutan,14824.54,48.91,72502.95,2018,9.510246575342466,3471.24,20.04854794520548,21.94,17.39,89.60035616438357
pakpak bharat,1378.3,34.15,4706.98,2018,6.394739726027397,2334.08,22.25945205479452,24.61,19.59,89.83761643835618
samosir,8193.68,51.34,42068.41,2018,9.510246575342466,3471.24,20.04854794520548,21.94,17.39,89.60035616438357
serdang bedagai,48584.09,57.95,281534.19,2018,4.2909863013698635,1566.21,25.830438356164386,27.73,23.67,84.46134246575342
batubara,13277.62,52.03,69078.52,2018,6.549534246575342,2390.58,25.837479452054794,27.41,23.83,85.64920547945205
padang lawas utara,5970.76,43.5,25974.82,2018,11.876328767123287,4334.86,25.548712328767124,26.87,22.06,90.02309589041096
padang lawas,7048.07,38.72,27288.88,2018,13.20641095890411,4820.34,23.13572602739726,24.74,20.44,90.72923287671233
labuhanbatu selatan,119.11,35.26,419.97,2018,8.876904109589042,3240.07,26.667452054794524,27.96,23.69,87.11027397260274
labuhanbatu utara,10580.82,47.42,50174.73,2018,8.890520547945206,3245.04,26.628849315068496,27.75,24.54,86.4093698630137
nias utara,10130.16,41.58,42119.28,2018,8.718520547945205,3182.26,27.871424657534245,29.47,26.06,78.23934246575342
nias barat,2185.68,40.5,8851.35,2018,7.972876712328767,2910.1,27.595726027397262,29.08,25.94,78.67819178082192
tanjungbalai,92.76,50.95,472.65,2018,6.499945205479452,2372.48,27.461698630136986,28.71,25.39,82.56764383561644
pematangsiantar,1524.39,60.55,9230.46,2018,6.549534246575342,2390.58,25.837479452054794,27.41,23.83,85.64920547945205
tebing tinggi,566.83,52.38,2969.08,2018,4.843013698630137,1767.7,28.10035616438356,29.91,26.03,77.02156164383561
medan,1113.95,45.96,5119.74,2018,4.2909863013698635,1566.21,25.830438356164386,27.73,23.67,84.46134246575342
binjai,1479.15,41.81,6183.98,2018,4.2909863013698635,1566.21,25.830438356164386,27.73,23.67,84.46134246575342
padangsidimpuan,4798.2,51.57,24746.32,2018,13.20641095890411,4820.34,23.13572602739726,24.74,20.44,90.72923287671233
gunungsitoli,2498.84,52.26,13057.94,2018,8.718520547945205,3182.26,27.871424657534245,29.47,26.06,78.23934246575342
nias,9815.05,32.27,31674.09,2019,6.240712328767124,2277.86,27.81684931506849,29.51,26.08,79.5453698630137
mandailing natal,19937.48,41.46,82658.97,2019,10.793561643835616,3939.65,24.181479452054795,25.73,22.12,90.52090410958904
tapanuli selatan,19723.9,49.74,98109.39,2019,10.891369863013699,3975.35,23.615534246575344,25.46,21.78,90.30789041095889
tapanuli tengah,13306.9,39.14,52079.39,2019,10.121808219178082,3694.46,23.15567123287671,24.98,21.56,89.31134246575343
tapanuli utara,24138.38,46.31,111791.69,2019,10.121808219178082,3694.46,23.15567123287671,24.98,21.56,89.31134246575343
toba,20857.38,61.95,129213.79,2019,8.079643835616439,2949.07,23.288630136986303,25.48,21.35,88.82871232876712
labuhanbatu,15194.29,49.77,75623.32,2019,9.215315068493151,3363.59,26.097068493150687,27.73,24.31,89.6758904109589
asahan,9995.57,61.54,61513.4,2019,5.999561643835617,2189.84,27.786438356164382,29.29,25.67,82.43846575342467
simalungun,32101.99,52.19,167543.64,2019,5.968219178082192,2178.4,26.186520547945204,28.37,23.76,85.44284931506849
dairi,5634.52,49.69,27995.15,2019,5.850767123287672,2135.53,22.699342465753425,24.72,20.88,89.79849315068492
karo,9235.12,63.2,58368.73,2019,5.808301369863014,2120.03,22.348547945205482,24.41,20.42,88.15243835616438
deli serdang,56051.79,55.45,310784.51,2019,3.741479452054795,1365.64,26.220246575342465,28.18,24.14,83.7828493150685
langkat,27339.29,46.93,128293.57,2019,3.8734520547945204,1413.81,25.733780821917808,27.74,23.38,84.19676712328767
nias selatan,13597.73,43.77,59518.29,2019,7.11827397260274,2598.17,28.088520547945205,29.63,25.85,79.37539726027397
humbang hasundutan,16357.01,41.75,68288.15,2019,8.192931506849316,2990.42,20.5353698630137,22.52,18.88,89.51128767123288
pakpak bharat,1354.81,39.75,5385.93,2019,5.850767123287672,2135.53,22.699342465753425,24.72,20.88,89.79849315068492
samosir,8976.22,53.05,47619.58,2019,8.192931506849316,2990.42,20.5353698630137,22.52,18.88,89.51128767123288
serdang bedagai,48156.55,58.08,279705.68,2019,3.741479452054795,1365.64,26.220246575342465,28.18,24.14,83.7828493150685
batubara,12489.08,52.7,65816.11,2019,5.968219178082192,2178.4,26.186520547945204,28.37,23.76,85.44284931506849
padang lawas utara,6614.83,44.23,29259.13,2019,9.671424657534248,3530.07,25.972328767123287,27.87,24.36,89.49005479452055
padang lawas,7218.01,33.01,23824.5,2019,10.891369863013699,3975.35,23.615534246575344,25.46,21.78,90.30789041095889
labuhanbatu selatan,68.05,37.98,258.48,2019,7.30317808219178,2665.66,27.065698630136986,28.7,25.04,86.36194520547946
labuhanbatu utara,10475.74,45.61,47782.62,2019,7.711342465753424,2814.64,26.958438356164383,28.43,24.75,86.15205479452055
nias utara,10950.94,44.61,48851.51,2019,7.683506849315068,2804.48,28.168767123287672,29.94,26.41,78.70378082191782
nias barat,2305.51,37.63,8675.96,2019,6.240712328767124,2277.86,27.81684931506849,29.51,26.08,79.5453698630137
tanjungbalai,80.46,53.29,428.78,2019,5.999561643835617,2189.84,27.786438356164382,29.29,25.67,82.43846575342467
pematangsiantar,1812.25,62.43,11313.58,2019,5.968219178082192,2178.4,26.186520547945204,28.37,23.76,85.44284931506849
tebing tinggi,501.8,62.24,3123.34,2019,4.50345205479452,1643.76,28.447013698630137,30.47,26.58,76.87986301369864
medan,1184.17,50.91,6028.72,2019,3.741479452054795,1365.64,26.220246575342465,28.18,24.14,83.7828493150685
binjai,1489.51,40.15,5980.75,2019,3.741479452054795,1365.64,26.220246575342465,28.18,24.14,83.7828493150685
padangsidimpuan,3863.88,50.29,19432.3,2019,10.891369863013699,3975.35,23.615534246575344,25.46,21.78,90.30789041095889
gunungsitoli,2313.03,51.7,11958.54,2019,7.683506849315068,2804.48,28.168767123287672,29.94,26.41,78.70378082191782
nias,9513.49,37.2,35387.89,2020,7.641775956284152,2796.89,27.97322404371585,29.81,25.77,78.10696721311476
mandailing natal,18198.88,40.86,74365.92,2020,11.671229508196722,4271.67,24.08568306010929,25.87,21.92,90.51
tapanuli selatan,17677.65,51.4,90857.69,2020,11.579726775956285,4238.18,23.475601092896174,25.25,21.15,90.52868852459017
tapanuli tengah,11903.68,35.23,41930.98,2020,10.87412568306011,3979.93,23.068825136612023,25.21,21.0,88.97830601092896
tapanuli utara,21508.92,51.26,110246.52,2020,10.87412568306011,3979.93,23.068825136612023,25.21,21.0,88.97830601092896
toba,17574.08,60.41,106168.3,2020,8.929207650273224,3268.09,23.237923497267758,24.92,20.92,89.27527322404372
labuhanbatu,11594.12,50.19,58193.58,2020,9.922513661202185,3631.64,26.000956284153006,27.32,23.95,90.0222131147541
asahan,10737.39,57.14,61350.21,2020,6.888087431693989,2521.04,27.67737704918033,29.11,26.14,82.83685792349728
simalungun,33172.77,52.7,174804.18,2020,6.978934426229508,2554.29,26.134808743169398,27.85,23.88,86.06139344262296
dairi,6546.43,53.94,35311.46,2020,6.935655737704917,2538.45,22.540737704918033,24.33,20.57,89.699043715847
karo,8601.24,67.25,57841.43,2020,6.869316939890711,2514.17,22.24344262295082,23.96,20.17,88.57275956284153
deli serdang,49658.5,63.46,315156.48,2020,5.065382513661202,1853.93,26.09672131147541,27.83,24.14,84.54497267759562
langkat,27742.99,50.4,139829.47,2020,5.834153005464481,2135.3,25.57800546448087,27.7,23.01,85.02784153005464
nias selatan,10803.5,42.77,46202.43,2020,8.47445355191257,3101.65,28.33868852459016,30.05,26.59,77.45079234972678
humbang hasundutan,11968.69,47.11,56389.69,2020,9.05360655737705,3313.62,20.39013661202186,22.44,18.15,89.82366120218579
pakpak bharat,1064.93,34.97,3724.34,2020,6.935655737704917,2538.45,22.540737704918033,24.33,20.57,89.699043715847
samosir,7927.89,46.8,37103.35,2020,9.05360655737705,3313.62,20.39013661202186,22.44,18.15,89.82366120218579
serdang bedagai,48862.29,60.85,297346.87,2020,5.065382513661202,1853.93,26.09672131147541,27.83,24.14,84.54497267759562
batubara,12988.09,56.93,73938.86,2020,6.978934426229508,2554.29,26.134808743169398,27.85,23.88,86.06139344262296
padang lawas utara,8583.94,40.18,34491.82,2020,10.356967213114755,3790.65,25.856693989071037,27.24,23.81,89.94677595628414
padang lawas,8374.84,34.89,29216.42,2020,11.579726775956285,4238.18,23.475601092896174,25.25,21.15,90.52868852459017
labuhanbatu selatan,164.48,37.96,624.4,2020,7.888360655737705,2887.14,26.932349726775957,28.28,25.26,86.98846994535519
labuhanbatu utara,12268.17,45.75,56125.53,2020,8.492923497267759,3108.41,26.898797814207647,28.41,24.95,86.44756830601094
nias utara,7584.08,41.83,31726.75,2020,8.441830601092896,3089.71,28.22978142076503,30.13,26.05,77.61639344262295
nias barat,2691.48,39.2,10549.72,2020,7.641775956284152,2796.89,27.97322404371585,29.81,25.77,78.10696721311476
tanjungbalai,75.45,56.58,426.9,2020,6.888087431693989,2521.04,27.67737704918033,29.11,26.14,82.83685792349728
pematangsiantar,2055.44,61.57,12655.0,2020,6.978934426229508,2554.29,26.134808743169398,27.85,23.88,86.06139344262296
tebing tinggi,484.97,55.17,2675.77,2020,5.834098360655738,2135.28,28.226010928961745,29.96,26.31,77.94762295081968
medan,924.83,54.35,5026.28,2020,5.065382513661202,1853.93,26.09672131147541,27.83,24.14,84.54497267759562
binjai,1456.08,54.05,7869.63,2020,5.065382513661202,1853.93,26.09672131147541,27.83,24.14,84.54497267759562
padangsidimpuan,3532.72,55.51,19609.89,2020,11.579726775956285,4238.18,23.475601092896174,25.25,21.15,90.52868852459017
gunungsitoli,2349.21,56.84,13352.43,2020,8.441830601092896,3089.71,28.22978142076503,30.13,26.05,77.61639344262295
nias,8999.56,40.62,36559.9,2021,7.468219178082192,2725.9,27.807397260273973,29.4,25.79,77.74175342465755
mandailing natal,17158.99,42.15,72323.45,2021,10.71558904109589,3911.19,23.811013698630138,25.33,21.92,90.0398904109589
tapanuli selatan,16697.95,52.68,87958.52,2021,10.51041095890411,3836.3,23.20205479452055,24.9,20.87,90.08156164383561
tapanuli tengah,12366.14,42.83,52962.33,2021,10.036191780821918,3663.21,22.780109589041096,24.46,20.41,88.14372602739726
tapanuli utara,21621.69,56.68,122554.37,2021,10.036191780821918,3663.21,22.780109589041096,24.46,20.41,88.14372602739726
toba,17687.1,60.63,107239.08,2021,8.919534246575342,3255.63,22.97435616438356,24.55,21.12,88.63224657534246
labuhanbatu,12622.84,47.17,59546.4,2021,9.583287671232878,3497.9,25.758246575342465,27.39,24.0,89.59753424657534
asahan,9906.85,56.18,55660.79,2021,7.326301369863013,2674.1,27.56060273972603,29.06,25.71,81.99246575342465
simalungun,30950.94,52.47,162411.52,2021,7.648191780821918,2791.59,25.90958904109589,27.65,23.97,85.41616438356165
dairi,5894.95,51.53,30378.06,2021,7.807479452054794,2849.73,22.27013698630137,24.31,20.17,89.46912328767124
karo,9844.22,70.93,69828.73,2021,7.392602739726028,2698.3,21.908712328767123,23.65,19.81,88.20517808219178
deli serdang,53981.21,59.86,323107.61,2021,5.830219178082192,2128.03,25.8346301369863,27.65,23.73,84.40742465753425
langkat,25633.4,48.8,125103.01,2021,6.536054794520547,2385.66,25.260986301369865,27.06,23.33,86.20350684931506
nias selatan,13491.62,42.61,57492.48,2021,7.768904109589041,2835.65,28.23167123287671,29.75,26.49,76.49361643835617
humbang hasundutan,11440.24,43.28,49513.29,2021,8.937260273972603,3262.1,20.01958904109589,22.03,17.67,89.21191780821917
pakpak bharat,1175.82,38.07,4476.81,2021,7.807479452054794,2849.73,22.27013698630137,24.31,20.17,89.46912328767124
samosir,7874.65,53.83,42388.81,2021,8.937260273972603,3262.1,20.01958904109589,22.03,17.67,89.21191780821917
serdang bedagai,49091.03,55.06,270270.84,2021,5.830219178082192,2128.03,25.8346301369863,27.65,23.73,84.40742465753425
batubara,12269.27,56.39,69181.22,2021,7.648191780821918,2791.59,25.90958904109589,27.65,23.97,85.41616438356165
padang lawas utara,7124.65,41.07,29263.5,2021,9.994986301369863,3648.17,25.57032876712329,27.2,23.79,89.69397260273972
padang lawas,6961.04,37.82,26328.75,2021,10.51041095890411,3836.3,23.20205479452055,24.9,20.87,90.08156164383561
labuhanbatu selatan,113.43,43.75,496.21,2021,8.64145205479452,3154.13,26.672657534246575,28.16,24.29,86.78931506849315
labuhanbatu utara,9047.81,42.41,38367.28,2021,8.54917808219178,3120.45,26.698739726027398,28.32,24.61,85.83852054794521
nias utara,9690.89,41.31,40034.78,2021,8.268191780821917,3017.89,28.066904109589043,29.65,26.25,77.41479452054794
nias barat,2699.9,44.81,12097.93,2021,7.468219178082192,2725.9,27.807397260273973,29.4,25.79,77.74175342465755
tanjungbalai,75.92,51.9,394.06,2021,7.326301369863013,2674.1,27.56060273972603,29.06,25.71,81.99246575342465
pematangsiantar,1951.46,61.83,12065.71,2021,7.648191780821918,2791.59,25.90958904109589,27.65,23.97,85.41616438356165
tebing tinggi,452.41,52.73,2385.57,2021,6.667424657534247,2433.61,28.13115068493151,29.92,25.9,76.95728767123288
medan,1051.11,50.6,5318.98,2021,5.830219178082192,2128.03,25.8346301369863,27.65,23.73,84.40742465753425
binjai,1426.14,51.86,7395.93,2021,5.830219178082192,2128.03,25.8346301369863,27.65,23.73,84.40742465753425
padangsidimpuan,3368.87,52.33,17628.96,2021,10.51041095890411,3836.3,23.20205479452055,24.9,20.87,90.08156164383561
gunungsitoli,2732.9,49.06,13407.63,2021,8.268191780821917,3017.89,28.066904109589043,29.65,26.25,77.41479452054794
nias,7704.17,45.75,35244.47,2022,8.112,2960.88,27.589041095890412,29.82,25.66,78.39580821917808
mandailing natal,20813.47,39.61,82436.28,2022,12.774986301369863,4662.87,23.643780821917808,25.47,21.78,90.63476712328767
tapanuli selatan,19790.77,49.94,98843.26,2022,12.706027397260273,4637.7,23.07235616438356,24.82,21.01,90.74057534246575
tapanuli tengah,12218.7,39.43,48181.74,2022,12.00945205479452,4383.45,22.5826301369863,24.4,20.49,89.08243835616439
tapanuli utara,27457.39,45.76,125645.14,2022,12.00945205479452,4383.45,22.5826301369863,24.4,20.49,89.08243835616439
toba,16504.07,62.29,102802.33,2022,9.975123287671233,3640.92,23.000164383561643,24.89,20.79,88.98413698630137
labuhanbatu,21300.16,38.8,82642.09,2022,11.11254794520548,4056.08,25.74342465753425,27.21,23.74,90.1170684931507
asahan,10166.12,64.62,65692.71,2022,8.271698630136987,3019.17,27.53627397260274,28.99,25.75,82.9568493150685
simalungun,26442.49,54.08,143008.93,2022,7.836958904109588,2860.49,25.95772602739726,27.93,23.48,86.14717808219179
dairi,7027.48,49.71,34934.89,2022,7.673342465753425,2800.77,22.136,24.1,20.25,90.06616438356164
karo,9175.59,69.15,63451.43,2022,7.704465753424658,2812.13,21.914931506849314,23.58,19.67,88.73169863013699
deli serdang,54364.03,61.03,331769.45,2022,6.621424657534247,2416.82,25.898493150684935,28.09,23.5,85.09035616438356
langkat,23315.84,49.46,115310.33,2022,6.725890410958904,2454.95,25.26772602739726,27.34,22.97,87.26331506849316
nias selatan,12263.83,35.09,43037.79,2022,9.324794520547945,3403.55,28.031972602739724,29.6,26.15,77.19871232876712
humbang hasundutan,15971.97,41.26,65908.05,2022,9.999917808219179,3649.9700000000003,19.947835616438358,21.76,17.87,89.80783561643835
pakpak bharat,1436.85,36.28,5212.74,2022,7.673342465753425,2800.77,22.136,24.1,20.25,90.06616438356164
samosir,6790.46,56.04,38052.33,2022,9.999917808219179,3649.9700000000003,19.947835616438358,21.76,17.87,89.80783561643835
serdang bedagai,50910.11,58.6,298314.65,2022,6.621424657534247,2416.82,25.898493150684935,28.09,23.5,85.09035616438356
batubara,12827.29,53.35,68430.96,2022,7.836958904109588,2860.49,25.95772602739726,27.93,23.48,86.14717808219179
padang lawas utara,6894.1,42.42,29247.18,2022,11.741260273972603,4285.56,25.530328767123287,27.02,23.27,89.96520547945207
padang lawas,7325.83,37.78,27674.56,2022,12.706027397260273,4637.7,23.07235616438356,24.82,21.01,90.74057534246575
labuhanbatu selatan,102.09,39.56,403.84,2022,9.106328767123287,3323.81,26.637041095890414,28.36,24.55,87.33287671232877
labuhanbatu utara,19670.34,40.28,79223.04,2022,9.657287671232876,3524.91,26.67564383561644,28.4,24.54,86.65041095890412
nias utara,8768.97,44.62,39122.95,2022,8.540931506849315,3117.44,27.894301369863015,29.74,25.69,77.82016438356165
nias barat,2441.86,41.89,10228.82,2022,8.112,2960.88,27.589041095890412,29.82,25.66,78.39580821917808
tanjungbalai,75.92,45.89,348.41,2022,8.271698630136987,3019.17,27.53627397260274,28.99,25.75,82.9568493150685
pematangsiantar,1842.98,62.35,11490.47,2022,7.836958904109588,2860.49,25.95772602739726,27.93,23.48,86.14717808219179
tebing tinggi,447.99,51.57,2310.46,2022,6.742794520547945,2461.12,28.110438356164384,29.83,25.72,78.0665205479452
medan,1007.53,58.11,5854.91,2022,6.621424657534247,2416.82,25.898493150684935,28.09,23.5,85.09035616438356
binjai,1244.91,50.95,6342.59,2022,6.621424657534247,2416.82,25.898493150684935,28.09,23.5,85.09035616438356
padangsidimpuan,3154.81,56.32,17769.03,2022,12.706027397260273,4637.7,23.07235616438356,24.82,21.01,90.74057534246575
gunungsitoli,2003.98,48.14,9647.98,2022,8.540931506849315,3117.44,27.894301369863015,29.74,25.69,77.82016438356165
nias,8481.7,44.99,38155.62,2023,6.381013698630137,2329.07,27.80243835616438,29.43,26.07,79.27835616438355
